TeamID,TEAM_NAME,PLAYER_ID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,SEASON,LeagueID,HOW_ACQUIRED
1610612754,Indiana Pacers,1631245,Quenton Jackson,Quenton,quenton-jackson,29,G,6-5,173,"SEP 15, 1998",26.0,2,Texas A&M,2024,00,Signed on 03/04/24
1610612754,Indiana Pacers,1626167,Myles Turner,Myles,myles-turner,33,C-F,6-11,250,"MAR 24, 1996",28.0,9,Texas,2024,00,#11 Pick in 2015 Draft
1610612754,Indiana Pacers,1627783,Pascal Siakam,Pascal,pascal-siakam,43,F,6-8,245,"APR 02, 1994",30.0,8,New Mexico State,2024,00,Traded from TOR on 01/17/24
1610612755,Philadelphia 76ers,1630178,Tyrese Maxey,Tyrese,tyrese-maxey,0,G,6-2,200,"NOV 04, 2000",24.0,4,Kentucky,2024,00,#21 Pick in 2020 Draft
1610612755,Philadelphia 76ers,202704,Reggie Jackson,Reggie,reggie-jackson,00,G,6-2,208,"APR 16, 1990",34.0,13,Boston College,2024,00,Signed on 07/30/24
1610612755,Philadelphia 76ers,1630231,KJ Martin,KJ,kj-martin,1,F,6-6,215,"JAN 06, 2001",23.0,4,IMG Academy (FL),2024,00,Traded from LAC on 11/01/23
1610612755,Philadelphia 76ers,203083,Andre Drummond,Andre,andre-drummond,5,C,6-11,279,"AUG 10, 1993",31.0,12,Connecticut,2024,00,Signed on 07/07/24
1610612755,Philadelphia 76ers,200768,Kyle Lowry,Kyle,kyle-lowry,7,G,6-0,196,"MAR 25, 1986",38.0,18,Villanova,2024,00,Signed on 02/13/24
1610612755,Philadelphia 76ers,202331,Paul George,Paul,paul-george,8,F,6-8,220,"MAY 02, 1990",34.0,14,Fresno State,2024,00,Signed on 07/06/24
1610612755,Philadelphia 76ers,1626162,Kelly Oubre Jr.,Kelly,kelly-oubre-jr,9,F-G,6-8,203,"DEC 09, 1995",28.0,9,Kansas,2024,00,Signed on 09/26/23
1610612755,Philadelphia 76ers,1630288,Jeff Dowtin Jr.,Jeff,jeff-dowtin-jr,11,G,6-3,177,"MAY 10, 1997",27.0,3,Rhode Island,2024,00,Signed on 03/02/24
1610612755,Philadelphia 76ers,1641741,Ricky Council IV,Ricky,ricky-council-iv,14,G,6-6,207,"AUG 03, 2001",23.0,1,Arkansas,2024,00,Signed on 07/01/23
1610612755,Philadelphia 76ers,1628997,Caleb Martin,Caleb,caleb-martin,16,F,6-5,205,"SEP 28, 1995",29.0,5,Nevada,2024,00,Signed on 07/06/24
1610612755,Philadelphia 76ers,1642348,Justin Edwards,Justin,justin-edwards,19,F,6-7,203,"DEC 16, 2003",20.0,R,Kentucky,2024,00,Signed on 07/04/24
1610612755,Philadelphia 76ers,1642272,Jared McCain,Jared,jared-mccain,20,G,6-3,195,"FEB 20, 2004",20.0,R,Duke,2024,00,#16 Pick in 2024 Draft
1610612755,Philadelphia 76ers,203954,Joel Embiid,Joel,joel-embiid,21,C-F,7-0,280,"MAR 16, 1994",30.0,8,Kansas,2024,00,#3 Pick in 2014 Draft
1610612755,Philadelphia 76ers,201569,Eric Gordon,Eric,eric-gordon,23,G,6-3,215,"DEC 25, 1988",35.0,16,Indiana,2024,00,Signed on 07/10/24
1610612755,Philadelphia 76ers,1631311,Lester Quinones,Lester,lester-quinones,25,G,6-4,208,"NOV 16, 2000",23.0,2,Memphis,2024,00,Signed on 09/26/24
1610612755,Philadelphia 76ers,1627824,Guerschon Yabusele,Guerschon,guerschon-yabusele,28,F,6-8,265,"DEC 17, 1995",28.0,2,"Rouen, France",2024,00,Signed on 08/29/24
1610612755,Philadelphia 76ers,1641737,Adem Bona,Adem,adem-bona,30,F,6-10,235,"MAR 28, 2003",21.0,R,UCLA,2024,00,#41 Pick in 2024 Draft
1610612756,Phoenix Suns,1626220,Royce O'Neale,Royce,royce-oneale,00,F,6-6,226,"JUN 05, 1993",31.0,7,Baylor,2024,00,Traded from BKN on 02/08/24
1610612756,Phoenix Suns,1642346,Ryan Dunn,Ryan,ryan-dunn,0,F,6-8,216,"JAN 07, 2003",21.0,R,Virginia,2024,00,Draft Rights Traded from DEN on 06/26/24
1610612756,Phoenix Suns,1626164,Devin Booker,Devin,devin-booker,1,G,6-6,206,"OCT 30, 1996",28.0,9,Kentucky,2024,00,#13 Pick in 2015 Draft
1610612756,Phoenix Suns,1629006,Josh Okogie,Josh,josh-okogie,2,G,6-4,213,"SEP 01, 1998",26.0,6,Georgia Tech,2024,00,Signed on 07/02/22
1610612756,Phoenix Suns,203078,Bradley Beal,Bradley,bradley-beal,3,G,6-4,207,"JUN 28, 1993",31.0,12,Florida,2024,00,Traded from WAS on 06/23/23
1610612756,Phoenix Suns,1642345,Oso Ighodaro,Oso,oso-ighodaro,4,F,7-0,235,"JUL 14, 2002",22.0,R,Marquette,2024,00,Draft Rights Traded from NYK on 06/27/24
1610612756,Phoenix Suns,1628960,Grayson Allen,Grayson,grayson-allen,8,G,6-4,198,"OCT 08, 1995",29.0,6,Duke,2024,00,Traded from MIL on 09/27/23
1610612756,Phoenix Suns,1627814,Damion Lee,Damion,damion-lee,10,G-F,6-6,210,"OCT 21, 1992",32.0,6,Drexel,2024,00,Signed on 07/01/22
1610612756,Phoenix Suns,1629626,Bol Bol,Bol,bol-bol,11,C-F,7-3,220,"NOV 16, 1999",24.0,5,Oregon,2024,00,Signed on 07/18/23
1610612756,Phoenix Suns,1631221,Collin Gillespie,Collin,collin-gillespie,12,G,6-1,195,"JUN 25, 1999",25.0,1,Villanova,2024,00,Signed on 07/02/24
1610612756,Phoenix Suns,1631102,TyTy Washington Jr.,TyTy,tyty-washington-jr,14,G,6-3,195,"NOV 15, 2001",22.0,2,Kentucky,2024,00,Signed on 08/02/24
1610612756,Phoenix Suns,1641779,Jalen Bridges,Jalen,jalen-bridges,15,F,6-8,225,"MAY 14, 2001",23.0,R,Baylor,2024,00,Signed on 07/02/24
1610612756,Phoenix Suns,203994,Jusuf Nurkić,Jusuf,jusuf-nurkić,20,C,7-0,290,"AUG 23, 1994",30.0,10,Cedevita,2024,00,Traded from POR on 09/27/23
1610612756,Phoenix Suns,1626145,Tyus Jones,Tyus,tyus-jones,21,G,6-1,196,"MAY 10, 1996",28.0,9,Duke,2024,00,Signed on 07/29/24
1610612756,Phoenix Suns,203486,Mason Plumlee,Mason,mason-plumlee,22,F-C,6-10,254,"MAR 05, 1990",34.0,11,Duke,2024,00,Signed on 07/03/24
1610612756,Phoenix Suns,1628420,Monté Morris,Monté,monté-morris,23,G,6-2,183,"JUN 27, 1995",29.0,7,Iowa State,2024,00,Signed on 07/03/24
1610612756,Phoenix Suns,201142,Kevin Durant,Kevin,kevin-durant,35,F,6-11,240,"SEP 29, 1988",36.0,16,Texas,2024,00,Traded from BKN on 02/09/23
1610612757,Portland Trail Blazers,1630703,Scoot Henderson,Scoot,scoot-henderson,00,G,6-3,206,"FEB 03, 2004",20.0,1,NBA G League Ignite,2024,00,#3 Pick in 2023 Draft
1610612757,Portland Trail Blazers,1629014,Anfernee Simons,Anfernee,anfernee-simons,1,G,6-3,200,"JUN 08, 1999",25.0,6,Edgewater HS (FL),2024,00,#24 Pick in 2018 Draft
1610612757,Portland Trail Blazers,1629028,Deandre Ayton,Deandre,deandre-ayton,2,C,7-0,252,"JUL 23, 1998",26.0,6,Arizona,2024,00,Traded from PHX on 09/27/23
1610612757,Portland Trail Blazers,1629680,Matisse Thybulle,Matisse,matisse-thybulle,4,G-F,6-5,201,"MAR 04, 1997",27.0,5,Washington,2024,00,Traded from PHI on 02/09/23
1610612757,Portland Trail Blazers,1630625,Dalano Banton,Dalano,dalano-banton,5,F,6-8,203,"NOV 07, 1999",25.0,3,Nebraska,2024,00,Traded from BOS on 02/08/24
1610612757,Portland Trail Blazers,1631121,Bryce McGowens,Bryce,bryce-mcgowens,7,G,6-6,190,"NOV 08, 2002",22.0,2,Nebraska,2024,00,Signed on 07/11/24
1610612757,Portland Trail Blazers,1630166,Deni Avdija,Deni,deni-avdija,8,F,6-9,240,"JAN 03, 2001",23.0,4,Maccabi Tel Aviv,2024,00,Traded from WAS on 07/06/24
1610612757,Portland Trail Blazers,203924,Jerami Grant,Jerami,jerami-grant,9,F,6-7,210,"MAR 12, 1994",30.0,10,Syracuse,2024,00,Traded from DET on 07/06/22
1610612757,Portland Trail Blazers,1631303,Justin Minaya,Justin,justin-minaya,10,F,6-5,205,"MAR 26, 1999",25.0,2,Providence,2024,00,Signed on 04/04/23
1610612757,Portland Trail Blazers,1631101,Shaedon Sharpe,Shaedon,shaedon-sharpe,17,G,6-5,208,"MAY 30, 2003",21.0,2,Kentucky,2024,00,#7 Pick in 2022 Draft
1610612757,Portland Trail Blazers,1641712,Rayan Rupert,Rayan,rayan-rupert,21,G-F,6-6,195,"MAY 31, 2004",20.0,1,New Zealand Breakers,2024,00,#43 Pick in 2023 Draft
1610612757,Portland Trail Blazers,1642270,Donovan Clingan,Donovan,donovan-clingan,23,C,7-2,280,"FEB 23, 2004",20.0,R,Connecticut,2024,00,#7 Pick in 2024 Draft
1610612757,Portland Trail Blazers,1631200,Kris Murray,Kris,kris-murray,24,F,6-8,216,"AUG 19, 2000",24.0,1,Iowa,2024,00,#23 Pick in 2023 Draft
1610612757,Portland Trail Blazers,1641871,Duop Reath,Duop,duop-reath,26,C,6-9,245,"JUN 26, 1996",28.0,1,Louisiana State,2024,00,Signed on 10/02/23
1610612757,Portland Trail Blazers,1631386,Tazé Moore,Tazé,tazé-moore,27,G,6-5,195,"JUN 29, 1998",26.0,1,Houston,2024,00,Signed on 01/20/24
1610612757,Portland Trail Blazers,1641739,Toumani Camara,Toumani,toumani-camara,33,F,6-7,229,"MAY 08, 2000",24.0,1,Dayton,2024,00,Traded from PHX on 09/27/23
1610612757,Portland Trail Blazers,1631133,Jabari Walker,Jabari,jabari-walker,34,F,6-7,237,"JUL 30, 2002",22.0,2,Colorado,2024,00,#57 Pick in 2022 Draft
1610612757,Portland Trail Blazers,1629057,Robert Williams III,Robert,robert-williams-iii,35,C-F,6-9,249,"OCT 17, 1997",27.0,6,Texas A&M,2024,00,Traded from BOS on 10/01/23
1610612758,Sacramento Kings,1628370,Malik Monk,Malik,malik-monk,0,G,6-3,200,"FEB 04, 1998",26.0,7,Kentucky,2024,00,Signed on 07/06/22
1610612758,Sacramento Kings,1629162,Jordan McLaughlin,Jordan,jordan-mclaughlin,3,G,6-0,185,"APR 09, 1996",28.0,5,Southern California,2024,00,Signed on 07/09/24
1610612758,Sacramento Kings,1628368,De'Aaron Fox,De'Aaron,deaaron-fox,5,G,6-3,185,"DEC 20, 1997",26.0,7,Kentucky,2024,00,#5 Pick in 2017 Draft
1610612758,Sacramento Kings,203926,Doug McDermott,Doug,doug-mcdermott,7,F,6-6,225,"JAN 03, 1992",32.0,10,Creighton,2024,00,Signed on 10/16/24
1610612758,Sacramento Kings,1630222,Mason Jones,Mason,mason-jones,8,G,6-4,200,"JUL 21, 1998",26.0,3,Arkansas,2024,00,Signed on 02/09/24
1610612758,Sacramento Kings,1628989,Kevin Huerter,Kevin,kevin-huerter,9,G-F,6-7,198,"AUG 27, 1998",26.0,6,Maryland,2024,00,Traded from ATL on 07/06/22
1610612758,Sacramento Kings,201942,DeMar DeRozan,DeMar,demar-derozan,10,G-F,6-6,220,"AUG 07, 1989",35.0,15,Southern California,2024,00,Traded from CHI on 07/08/24
1610612758,Sacramento Kings,1627734,Domantas Sabonis,Domantas,domantas-sabonis,11,F-C,6-10,240,"MAY 03, 1996",28.0,8,Gonzaga,2024,00,Traded from IND on 02/08/22
1610612758,Sacramento Kings,1631099,Keegan Murray,Keegan,keegan-murray,13,F,6-8,225,"AUG 19, 2000",24.0,2,Iowa,2024,00,#4 Pick in 2022 Draft
1610612758,Sacramento Kings,1642403,Isaac Jones,Isaac,isaac-jones,17,F,6-9,245,"JUL 11, 2000",24.0,R,Washington State,2024,00,Signed on 07/03/24
1610612758,Sacramento Kings,1641732,Colby Jones,Colby,colby-jones,20,G,6-6,207,"MAY 28, 2002",22.0,1,Xavier,2024,00,Draft Rights Traded from BOS on 06/28/23
1610612758,Sacramento Kings,1642269,Devin Carter,Devin,devin-carter,22,G,6-2,195,"MAR 18, 2002",22.0,R,Providence,2024,00,#13 Pick in 2024 Draft
1610612758,Sacramento Kings,1631165,Keon Ellis,Keon,keon-ellis,23,G,6-4,175,"JAN 08, 2000",24.0,2,Alabama,2024,00,Signed on 07/02/22
1610612758,Sacramento Kings,1642384,Isaiah Crawford,Isaiah,isaiah-crawford,24,F,6-6,220,"NOV 01, 2001",23.0,R,Louisiana Tech,2024,00,Signed on 07/02/24
1610612758,Sacramento Kings,203458,Alex Len,Alex,alex-len,25,C,7-0,250,"JUN 16, 1993",31.0,11,Maryland,2024,00,Signed on 08/13/21
1610612758,Sacramento Kings,1626168,Trey Lyles,Trey,trey-lyles,41,F,6-9,234,"NOV 05, 1995",29.0,9,Kentucky,2024,00,Traded from DET on 02/10/22
1610612758,Sacramento Kings,1631115,Orlando Robinson,Orlando,orlando-robinson,77,C,6-10,235,"JUL 10, 2000",24.0,2,Fresno State,2024,00,Signed on 08/07/24
1610612759,San Antonio Spurs,1629640,Keldon Johnson,Keldon,keldon-johnson,0,F-G,6-5,220,"OCT 11, 1999",25.0,5,Kentucky,2024,00,#29 Pick in 2019 Draft
1610612759,San Antonio Spurs,1641705,Victor Wembanyama,Victor,victor-wembanyama,1,F-C,7-3,235,"JAN 04, 2004",20.0,1,Metropolitans 92,2024,00,#1 Pick in 2023 Draft
1610612759,San Antonio Spurs,101108,Chris Paul,Chris,chris-paul,3,G,6-0,175,"MAY 06, 1985",39.0,19,Wake Forest,2024,00,Signed on 07/07/24
1610612759,San Antonio Spurs,1642264,Stephon Castle,Stephon,stephon-castle,5,G,6-6,215,"NOV 01, 2004",20.0,R,Connecticut,2024,00,#4 Pick in 2024 Draft
1610612759,San Antonio Spurs,1630561,David Duke Jr.,David,david-duke-jr,7,G,6-4,204,"OCT 13, 1999",25.0,3,Providence,2024,00,Signed on 12/14/23
1610612759,San Antonio Spurs,1631110,Jeremy Sochan,Jeremy,jeremy-sochan,10,F,6-8,230,"MAY 20, 2003",21.0,2,Baylor,2024,00,#9 Pick in 2022 Draft
1610612759,San Antonio Spurs,1631104,Blake Wesley,Blake,blake-wesley,14,G,6-3,185,"MAR 16, 2003",21.0,2,Notre Dame,2024,00,#25 Pick in 2022 Draft
1610612759,San Antonio Spurs,1631103,Malaki Branham,Malaki,malaki-branham,22,F,6-4,180,"MAY 12, 2003",21.0,2,Ohio State,2024,00,#20 Pick in 2022 Draft
1610612759,San Antonio Spurs,1628380,Zach Collins,Zach,zach-collins,23,F-C,6-11,250,"NOV 19, 1997",26.0,6,Gonzaga,2024,00,Signed on 08/11/21
1610612759,San Antonio Spurs,1630170,Devin Vassell,Devin,devin-vassell,24,G-F,6-5,200,"AUG 23, 2000",24.0,4,Florida State,2024,00,#11 Pick in 2020 Draft
1610612759,San Antonio Spurs,1631321,Sidy Cissoko,Sidy,sidy-cissoko,25,G,6-6,200,"APR 02, 2004",20.0,1,NBA G League Ignite,2024,00,#44 Pick in 2023 Draft
1610612759,San Antonio Spurs,1642434,Riley Minix,Riley,riley-minix,27,F,6-7,230,"SEP 22, 2000",24.0,R,Morehead State,2024,00,Signed on 07/20/24
1610612759,San Antonio Spurs,1629646,Charles Bassey,Charles,charles-bassey,28,C-F,6-10,230,"OCT 28, 2000",24.0,3,Western Kentucky,2024,00,Signed on 10/24/22
1610612759,San Antonio Spurs,1630577,Julian Champagnie,Julian,julian-champagnie,30,F,6-7,217,"JUN 29, 2001",23.0,2,St. John's,2024,00,
1610612759,San Antonio Spurs,1630200,Tre Jones,Tre,tre-jones,33,G,6-1,185,"JAN 08, 2000",24.0,4,Duke,2024,00,#41 Pick in 2020 Draft
1610612759,San Antonio Spurs,203084,Harrison Barnes,Harrison,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",32.0,12,North Carolina,2024,00,Traded from SAC on 07/08/24
1610612759,San Antonio Spurs,1630572,Sandro Mamukelashvili,Sandro,sandro-mamukelashvili,54,F-C,6-9,240,"MAY 23, 1999",25.0,3,Seton Hall,2024,00,
1610612759,San Antonio Spurs,1631127,Harrison Ingram,Harrison,harrison-ingram,55,F,6-5,230,"NOV 27, 2002",21.0,R,North Carolina,2024,00,#48 Pick in 2024 Draft
1610612760,Oklahoma City Thunder,1642502,Malevy Leons,Malevy,malevy-leons,,F,6-9,210,"SEP 23, 1999",25.0,R,Bradley,2024,00,Signed on 09/27/24
1610612760,Oklahoma City Thunder,1628983,Shai Gilgeous-Alexander,Shai,shai-gilgeous-alexander,2,G,6-6,195,"JUL 12, 1998",26.0,6,Kentucky,2024,00,Traded from LAC on 07/10/19
1610612760,Oklahoma City Thunder,1641794,Dillon Jones,Dillon,dillon-jones,3,F,6-5,235,"OCT 29, 2001",23.0,R,Weber State,2024,00,Draft Rights Traded from NYK on 06/27/24
1610612760,Oklahoma City Thunder,1629652,Luguentz Dort,Luguentz,luguentz-dort,5,G,6-4,220,"APR 19, 1999",25.0,5,Arizona State,2024,00,Signed on 07/06/19
1610612760,Oklahoma City Thunder,1631119,Jaylin Williams,Jaylin,jaylin-williams,6,F,6-9,240,"JUN 29, 2002",22.0,2,Arkansas,2024,00,#34 Pick in 2022 Draft
1610612760,Oklahoma City Thunder,1631096,Chet Holmgren,Chet,chet-holmgren,7,C-F,7-1,208,"MAY 01, 2002",22.0,1,Gonzaga,2024,00,#2 Pick in 2022 Draft
1610612760,Oklahoma City Thunder,1631114,Jalen Williams,Jalen,jalen-williams,8,G-F,6-5,211,"APR 14, 2001",23.0,2,Santa Clara,2024,00,#12 Pick in 2022 Draft
1610612760,Oklahoma City Thunder,1627936,Alex Caruso,Alex,alex-caruso,9,G,6-5,186,"FEB 28, 1994",30.0,7,Texas A&M,2024,00,Traded from CHI on 06/21/24
1610612760,Oklahoma City Thunder,1630198,Isaiah Joe,Isaiah,isaiah-joe,11,G,6-3,165,"JUL 02, 1999",25.0,4,Arkansas,2024,00,Signed on 10/16/22
1610612760,Oklahoma City Thunder,1631172,Ousmane Dieng,Ousmane,ousmane-dieng,13,F,6-9,185,"MAY 21, 2003",21.0,2,New Zealand Breakers,2024,00,Draft Rights Traded from NYK on 06/23/22
1610612760,Oklahoma City Thunder,1641745,Adam Flagler,Adam,adam-flagler,14,G,6-3,180,"DEC 01, 1999",24.0,1,Baylor,2024,00,Signed on 10/19/23
1610612760,Oklahoma City Thunder,1630598,Aaron Wiggins,Aaron,aaron-wiggins,21,G,6-5,190,"JAN 02, 1999",25.0,3,Maryland,2024,00,#55 Pick in 2021 Draft
1610612760,Oklahoma City Thunder,1641717,Cason Wallace,Cason,cason-wallace,22,G,6-3,195,"NOV 07, 2003",21.0,1,Kentucky,2024,00,Draft Rights Traded from DAL on 07/06/23
1610612760,Oklahoma City Thunder,1642349,Ajay Mitchell,Ajay,ajay-mitchell,25,G,6-5,190,"JUN 25, 2002",22.0,R,California-Santa Barbara,2024,00,Draft Rights Traded from NYK on 06/27/24
1610612760,Oklahoma City Thunder,1629026,Kenrich Williams,Kenrich,kenrich-williams,34,G-F,6-6,210,"DEC 02, 1994",29.0,6,TCU,2024,00,Traded from NOP on 11/23/20
1610612760,Oklahoma City Thunder,1642260,Nikola Topić,Nikola,nikola-topić,44,G,6-6,200,"AUG 10, 2005",19.0,R,Crvena zvezda,2024,00,#12 Pick in 2024 Draft
1610612760,Oklahoma City Thunder,1628392,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",26.0,6,Zalgiris,2024,00,Signed on 07/06/24
1610612760,Oklahoma City Thunder,1642505,Alex Ducas,Alex,alex-ducas,88,G,6-7,220,"DEC 11, 2000",23.0,R,Mount Saint Mary's,2024,00,Signed on 07/15/24
1610612761,Toronto Raptors,1641711,Gradey Dick,Gradey,gradey-dick,1,G-F,6-6,200,"NOV 20, 2003",20.0,1,Kansas,2024,00,#13 Pick in 2023 Draft
1610612761,Toronto Raptors,1642367,Jonathan Mogbo,Jonathan,jonathan-mogbo,2,F,6-9,225,"OCT 29, 2001",23.0,R,San Francisco,2024,00,#31 Pick in 2024 Draft
1610612761,Toronto Raptors,1630618,D.J. Carton,D.J.,dj-carton,3,G,6-3,200,"AUG 05, 2000",24.0,1,Marquette,2024,00,Signed on 02/21/24
1610612761,Toronto Raptors,1630567,Scottie Barnes,Scottie,scottie-barnes,4,F-G,6-7,237,"AUG 01, 2001",23.0,3,Florida State,2024,00,#4 Pick in 2021 Draft
1610612761,Toronto Raptors,1630193,Immanuel Quickley,Immanuel,immanuel-quickley,5,G,6-2,190,"JUN 17, 1999",25.0,4,Kentucky,2024,00,Traded from NYK on 12/30/23
1610612761,Toronto Raptors,1629628,RJ Barrett,RJ,rj-barrett,9,F-G,6-6,214,"JUN 14, 2000",24.0,5,Duke,2024,00,Traded from NYK on 12/30/23
1610612761,Toronto Raptors,1628971,Bruce Brown,Bruce,bruce-brown,11,G-F,6-4,202,"AUG 15, 1996",28.0,6,Miami,2024,00,Traded from IND on 01/17/24
1610612761,Toronto Raptors,1642266,Ja'Kobe Walter,Ja'Kobe,jakobe-walter,14,G,6-5,180,"SEP 04, 2004",20.0,R,Baylor,2024,00,#19 Pick in 2024 Draft
1610612761,Toronto Raptors,202066,Garrett Temple,Garrett,garrett-temple,17,G-F,6-5,195,"MAY 08, 1986",38.0,14,Louisiana State,2024,00,Signed on 07/31/23
1610612761,Toronto Raptors,1627751,Jakob Pöltl,Jakob,jakob-pöltl,19,C,7-0,260,"OCT 15, 1995",29.0,8,Utah,2024,00,Traded from SAS on 02/09/23
1610612761,Toronto Raptors,1642279,Ulrich Chomche,Ulrich,ulrich-chomche,22,C,6-11,235,"DEC 30, 2005",18.0,R,NBA Global Academy,2024,00,Draft Rights Traded from MEM on 07/06/24
1610612761,Toronto Raptors,1642347,Jamal Shead,Jamal,jamal-shead,23,G,6-1,200,"JUL 24, 2002",22.0,R,Houston,2024,00,Draft Rights Traded from SAC on 06/28/24
1610612761,Toronto Raptors,1628981,Bruno Fernando,Bruno,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",26.0,5,Maryland,2024,00,Signed on 08/02/24
1610612761,Toronto Raptors,1628449,Chris Boucher,Chris,chris-boucher,25,F,6-9,200,"JAN 11, 1993",31.0,7,Oregon,2024,00,Signed on 07/20/18
1610612761,Toronto Raptors,1630534,Ochai Agbaji,Ochai,ochai-agbaji,30,G,6-5,215,"APR 20, 2000",24.0,2,Kansas,2024,00,Traded from UTA on 02/08/24
1610612761,Toronto Raptors,203482,Kelly Olynyk,Kelly,kelly-olynyk,41,F-C,6-11,240,"APR 19, 1991",33.0,11,Gonzaga,2024,00,Traded from UTA on 02/08/24
1610612761,Toronto Raptors,1630558,Davion Mitchell,Davion,davion-mitchell,45,G,6-0,202,"SEP 05, 1998",26.0,3,Baylor,2024,00,Traded from SAC on 06/28/24
1610612761,Toronto Raptors,1642419,Jamison Battle,Jamison,jamison-battle,77,F,6-7,220,"MAY 10, 2001",23.0,R,Ohio State,2024,00,Signed on 07/16/24
1610612762,Utah Jazz,203903,Jordan Clarkson,Jordan,jordan-clarkson,00,G,6-3,194,"JUN 07, 1992",32.0,10,Missouri,2024,00,Traded from CLE on 12/23/19
1610612762,Utah Jazz,1641707,Taylor Hendricks,Taylor,taylor-hendricks,0,F,6-9,215,"NOV 22, 2003",20.0,1,Central Florida,2024,00,#9 Pick in 2023 Draft
1610612762,Utah Jazz,1629012,Collin Sexton,Collin,collin-sexton,2,G,6-3,190,"JAN 04, 1999",25.0,6,Alabama,2024,00,Traded from CLE on 09/03/22
1610612762,Utah Jazz,1641718,Keyonte George,Keyonte,keyonte-george,3,G,6-4,185,"NOV 08, 2003",21.0,1,Baylor,2024,00,#16 Pick in 2023 Draft
1610612762,Utah Jazz,1642262,Cody Williams,Cody,cody-williams,5,F,6-7,190,"NOV 20, 2004",19.0,R,Colorado,2024,00,#10 Pick in 2024 Draft
1610612762,Utah Jazz,201988,Patty Mills,Patty,patty-mills,8,G,6-2,180,"AUG 11, 1988",36.0,15,St. Mary's,2024,00,Signed on 09/05/24
1610612762,Utah Jazz,1630554,Jason Preston,Jason,jason-preston,10,G,6-3,181,"AUG 10, 1999",25.0,2,Ohio,2024,00,Signed on 01/08/24
1610612762,Utah Jazz,1642268,Isaiah Collier,Isaiah,isaiah-collier,13,G,6-3,210,"OCT 08, 2004",20.0,R,Southern California,2024,00,#29 Pick in 2024 Draft
1610612762,Utah Jazz,1629234,Drew Eubanks,Drew,drew-eubanks,15,F-C,6-10,245,"FEB 01, 1997",27.0,6,Oregon State,2024,00,Signed on 08/10/24
1610612762,Utah Jazz,1629004,Svi Mykhailiuk,Svi,svi-mykhailiuk,19,G-F,6-7,205,"JUN 10, 1997",27.0,6,Kansas,2024,00,Signed on 08/10/24
1610612762,Utah Jazz,1628381,John Collins,John,john-collins,20,F-C,6-9,226,"SEP 23, 1997",27.0,7,Wake Forest,2024,00,Traded from ATL on 07/07/23
1610612762,Utah Jazz,1642271,Kyle Filipowski,Kyle,kyle-filipowski,22,C,6-11,250,"NOV 07, 2003",21.0,R,Duke,2024,00,#32 Pick in 2024 Draft
1610612762,Utah Jazz,1628374,Lauri Markkanen,Lauri,lauri-markkanen,23,F-C,7-0,240,"MAY 22, 1997",27.0,7,Arizona,2024,00,Traded from CLE on 09/03/22
1610612762,Utah Jazz,1631117,Walker Kessler,Walker,walker-kessler,24,C,7-0,245,"JUL 26, 2001",23.0,2,Auburn,2024,00,Draft Rights Traded from MIN on 07/06/22
1610612762,Utah Jazz,1630695,Micah Potter,Micah,micah-potter,25,C,6-9,248,"APR 06, 1998",26.0,3,Wisconsin,2024,00,Signed on 10/12/22
1610612762,Utah Jazz,1641729,Brice Sensabaugh,Brice,brice-sensabaugh,28,F,6-5,235,"OCT 30, 2003",21.0,1,Ohio State,2024,00,#28 Pick in 2023 Draft
1610612762,Utah Jazz,1630548,Johnny Juzang,Johnny,johnny-juzang,33,G,6-5,209,"MAR 17, 2001",23.0,2,UCLA,2024,00,Signed on 07/15/22
1610612762,Utah Jazz,1631131,Oscar Tshiebwe,Oscar,oscar-tshiebwe,34,F-C,6-8,255,"NOV 27, 1999",24.0,1,Kentucky,2024,00,Signed on 08/12/24
1610612763,Memphis Grizzlies,1642377,Jaylen Wells,Jaylen,jaylen-wells,0,F,6-8,,"AUG 26, 2003",21.0,R,Washington State,2024,00,#39 Pick in 2024 Draft
1610612763,Memphis Grizzlies,1630590,Scotty Pippen Jr.,Scotty,scotty-pippen-jr,1,G,6-1,170,"NOV 10, 2000",24.0,2,Vanderbilt,2024,00,Signed on 01/16/24
1610612763,Memphis Grizzlies,1631222,Jake LaRavia,Jake,jake-laravia,3,F,6-7,235,"NOV 03, 2001",23.0,2,Wake Forest,2024,00,Draft Rights Traded from MIN on 06/24/22
1610612763,Memphis Grizzlies,1631246,Vince Williams Jr.,Vince,vince-williams-jr,5,G,6-4,205,"AUG 30, 2000",24.0,2,Virginia Commonwealth,2024,00,#47 Pick in 2022 Draft
1610612763,Memphis Grizzlies,1630583,Santi Aldama,Santi,santi-aldama,7,F-C,7-0,215,"JAN 10, 2001",23.0,3,Loyola-Maryland,2024,00,Draft Rights Traded from UTA on 08/07/21
1610612763,Memphis Grizzlies,1630658,Colin Castleton,Colin,colin-castleton,8,C,6-10,250,"MAY 25, 2000",24.0,1,Florida,2024,00,Signed on 10/30/24
